lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
65,0,126.33092545419102,6,18,4,1,0,0,0,0
274,0,61.491172717618205,4,14,3,3,1,0,0,0
64,0,148.63089664248665,8,24,4,2,1,0,3,0
55,0,87.86703800558534,10,13,3,4,1,0,0,0
66,0,150.0453075639737,10,6,4,3,1,0,0,0
24,0,122.95209237526643,5,30,4,2,0,0,0,0
115,0,72.27271197026482,6,30,3,1,1,0,0,0
76,0,120.0,10,10,3,0,1,0,0,0
29,0,114.3945881201445,5,21,4,1,0,3,0,0
78,0,106.70370181688847,4,15,4,2,1,0,3,0
85,0,89.65555354734005,10,28,4,3,1,0,0,0
81,1,76.39216463190253,6,26,4,1,1,0,0,0
156,1,114.3,8,10,4,2,0,0,0,0
32,0,89.40325241263027,11,1,4,2,0,1,0,0
240,0,105.41391531324561,8,23,4,3,0,0,0,0
207,0,97.77501954010557,9,3,4,1,0,2,0,0
84,0,75.65344798881294,4,2,4,1,2,3,0,0
75,0,71.30971208887559,3,17,4,2,0,1,0,0
39,0,106.15929565934967,8,2,4,1,1,1,0,0
100,0,106.03070382741534,7,26,4,1,1,1,0,0
35,0,136.02147834210913,8,9,4,1,0,0,0,0
157,2,121.68065516918978,7,13,4,2,0,0,0,0
89,1,132.3,10,20,4,3,0,0,3,0
10,0,104.39077830755139,10,2,3,2,0,0,0,0
244,0,72.64515667640184,10,25,4,2,1,0,0,0
73,0,109.69750533825734,10,4,4,1,0,0,0,0
158,1,120.77080916879763,5,25,4,3,0,0,0,0
245,0,42.59331420085365,11,23,4,3,1,0,0,0
27,0,102.18989802596698,10,25,4,1,0,0,0,0
117,1,129.714378438369,9,24,4,3,1,0,1,0
52,0,140.4,6,16,4,2,0,0,3,0
71,0,119.0581834258006,4,13,4,3,0,0,2,0
50,0,195.97064167095832,8,3,4,8,3,0,5,0
153,1,107.72257736838635,9,19,4,3,0,2,0,0
44,0,101.48673537123217,5,20,4,2,1,0,0,0
159,0,130.68026868612242,8,3,4,3,0,0,0,0
126,0,114.3,8,8,4,3,1,0,0,0
204,1,168.3,8,9,4,1,0,0,3,0
206,0,90.95,8,2,4,9,3,0,0,0
160,0,83.43222399591501,8,26,4,1,0,3,0,0
11,0,89.0,6,19,4,0,0,3,0,0
138,0,93.65358270692349,8,21,3,0,1,0,0,0
106,0,95.47095073939818,8,24,4,1,1,3,0,0
216,1,116.89431631853407,9,28,4,1,0,2,0,0
163,1,127.25348456665678,8,12,4,2,1,0,0,0
178,0,128.2304079907608,8,26,4,1,0,0,0,0
3,0,103.47604715192439,4,23,4,1,0,1,0,0
38,1,145.48644890788785,8,21,4,1,0,0,0,0
1,0,206.5741637830993,7,15,4,1,0,0,2,0
5,0,130.8511404960839,10,4,2,4,0,0,0,0
199,0,85.08852901456846,6,21,4,1,0,0,0,0
28,0,136.19270290264367,5,19,4,2,2,0,3,0
237,0,91.47024401942087,9,3,4,1,0,0,0,0
180,0,114.2889242392035,8,10,4,3,1,0,0,0
205,0,124.87675144262064,5,28,3,1,1,0,0,0
82,0,94.6758563626499,9,4,3,3,0,0,0,0
9,0,95.0,3,31,2,1,0,0,0,0
32,0,170.1711465844608,7,11,3,2,1,0,0,0
75,0,159.3,5,13,4,1,0,0,1,0
256,0,104.74584915962956,10,7,2,2,1,0,3,0
233,0,138.30514943910063,9,6,4,4,0,0,1,0
54,0,79.2,11,10,4,2,1,2,0,0
67,0,94.9998896500288,9,5,4,2,0,0,0,0
57,0,139.602078244425,5,27,4,4,1,0,3,0
155,1,123.86673984093004,7,10,4,2,0,0,1,0
95,0,82.83582830850371,7,20,3,4,1,0,0,0
100,0,79.03938461191179,2,19,2,1,0,0,0,0
96,0,173.77286163378335,10,16,4,2,0,1,3,0
149,0,101.23403314035676,5,7,4,3,2,0,0,0
154,0,118.8,8,17,4,1,0,0,2,0
178,0,103.69,8,31,4,2,0,0,1,0
257,0,110.18607420584546,10,15,3,0,1,0,0,0
153,0,115.16240582075794,6,3,4,1,1,0,0,0
377,0,90.0,10,14,3,2,0,1,0,0
163,0,108.47605361847262,8,11,3,3,1,0,0,0
2,0,130.6736555715557,6,20,4,0,1,0,0,0
214,1,101.17757255707572,5,3,4,3,0,0,0,0
72,0,77.92252918671345,11,18,4,2,0,3,0,0
50,0,159.59140525338148,7,21,4,5,2,0,3,0
35,0,111.0677107556084,8,28,4,2,1,0,0,0
22,0,97.87919856775872,10,27,4,2,0,1,0,0
86,0,100.0,9,10,2,1,0,0,0,0
99,0,135.96370974246116,5,19,4,2,0,0,0,0
60,0,120.13160757826797,4,20,4,1,0,0,1,0
152,1,134.93634190634378,7,4,4,3,1,0,0,0
19,0,166.95508238911196,4,27,4,0,0,0,3,0
33,1,67.5,7,5,4,3,0,0,0,0
183,1,102.50466718843123,10,4,4,3,0,0,0,0
158,0,105.38488622328002,8,4,3,1,0,0,0,0
238,0,106.69237546368944,8,13,3,2,0,0,0,0
13,1,76.76943201173495,11,18,4,2,2,3,0,0
14,0,145.0,9,6,4,1,0,0,0,0
181,0,120.0,10,11,3,1,0,0,0,0
50,0,76.71348690198259,1,26,4,2,0,0,0,0
71,0,150.3,7,3,4,3,0,0,3,0
16,1,87.10098474691405,8,28,4,4,2,0,0,0
218,0,80.56071657380075,8,12,4,1,1,2,0,0
163,0,76.36337365460045,8,23,4,3,0,0,0,0
70,0,150.0447590478654,9,16,4,2,0,0,3,0
166,1,121.50796347052484,7,2,4,3,0,0,0,0
217,0,106.18646082978634,9,24,3,4,1,0,1,0
35,1,109.81024137859514,8,29,4,4,0,0,0,0
141,0,194.0934080962026,6,29,4,0,1,0,4,0
157,0,138.68960874291704,7,14,4,3,1,0,0,0
88,0,142.9900906365386,6,26,4,4,1,0,2,0
39,0,77.94381101351561,3,4,4,2,0,0,0,0
41,0,175.15136351851217,6,23,4,2,0,0,4,0
38,0,163.31623533370555,6,7,4,1,0,0,3,0
20,0,117.27640926448969,9,6,4,0,0,0,2,0
212,0,88.70760672156985,9,20,4,2,1,0,1,0
115,0,64.31877106673028,2,27,3,5,2,0,0,0
37,0,88.0,11,4,4,2,0,3,0,0
276,0,94.96690907251252,6,14,4,1,1,0,0,0
263,0,109.61261752533376,8,22,3,2,0,0,0,0
159,0,119.85,5,26,4,2,0,0,0,0
93,0,155.24761915205534,7,11,4,2,1,0,0,0
347,0,90.0,9,8,3,3,0,0,0,0
121,0,163.8843156682744,9,20,4,3,1,0,3,0
29,0,110.66858081899422,4,12,4,2,0,0,0,0
52,0,139.80960950211733,7,3,4,1,1,0,3,0
43,0,74.8,11,28,4,10,3,0,0,0
38,0,79.1200896850866,2,24,2,1,0,0,0,0
93,0,150.48971427654726,9,22,4,4,1,0,3,0
83,0,119.13114740995498,10,4,4,1,0,0,0,0
18,0,79.0,2,12,4,2,0,3,0,0
12,0,110.37845876866503,9,19,2,2,0,0,1,0
43,1,107.04922941116753,10,2,4,0,0,2,0,0
189,0,165.47027446224746,8,8,4,2,0,1,0,0
128,0,120.65136584907265,7,30,4,2,2,0,3,0
183,0,99.57811572054007,9,3,4,2,0,0,0,0
294,0,116.22156974153862,8,21,3,3,0,1,0,0
5,0,117.04416551041244,5,25,4,2,1,3,0,0
133,0,110.53368678326838,6,27,4,2,1,0,3,0
60,0,126.38663013893797,8,17,4,2,1,0,1,0
51,0,126.11014361275313,5,28,4,1,1,0,3,0
100,0,131.72233986889026,5,1,4,3,1,0,0,0
6,0,119.53433070779882,8,19,3,2,1,0,0,0
80,0,80.3484347308001,10,6,4,3,0,0,0,0
66,0,136.31882366601795,7,20,4,2,0,0,1,0
158,0,92.86055479463937,7,12,4,3,0,3,0,0
34,0,80.88311225057461,2,6,4,1,0,0,0,0
35,0,137.87584325838066,4,9,4,1,1,0,0,0
205,0,94.00249277874282,7,21,4,1,2,2,0,0
193,0,99.67751076063551,8,3,4,3,0,0,0,0
180,0,85.3845689060589,8,26,4,2,0,2,0,0
14,0,137.39235026988976,3,7,4,2,1,0,0,0
25,0,106.7170307986942,9,9,4,0,0,2,0,0
80,0,102.22273499575803,7,2,4,1,1,2,0,0
153,0,93.2996676794443,8,20,4,5,2,1,0,0
102,0,88.59657531330302,11,18,4,2,1,0,0,0
10,0,143.45941201244784,4,12,4,3,0,0,3,0
124,0,104.46542049859566,10,25,4,3,0,0,3,0
201,2,168.3,8,17,4,1,1,0,3,0
147,0,95.85050028368954,4,3,3,3,0,0,0,0
147,0,114.3,8,6,4,0,0,0,0,0
11,0,203.35674078247933,5,25,4,2,2,0,5,0
112,0,146.2538238893269,8,6,4,3,1,0,3,0
64,0,115.63484792726116,5,15,4,2,0,0,0,0
170,0,92.2190774665177,8,4,4,3,1,1,0,0
173,0,93.05749821665293,7,12,4,2,1,1,0,0
258,0,97.8077752658949,10,2,4,3,2,0,0,0
29,0,114.83098711212388,5,21,4,1,0,3,0,0
232,0,89.84620401830445,9,13,4,2,0,0,0,0
199,1,112.88817815774713,8,17,3,2,0,0,1,0
122,0,114.3,8,6,4,1,2,0,0,0
62,0,102.14835563894643,10,18,4,1,0,0,2,0
65,0,73.95,3,10,4,2,1,0,0,0
152,0,89.9882939595074,9,19,3,4,0,0,0,0
191,0,137.75533731314292,8,21,4,1,1,0,2,0
155,0,96.3,6,26,4,1,1,0,0,0
46,1,129.4452833504086,8,27,4,3,0,0,2,0
115,0,201.15104303373943,6,15,4,1,0,0,5,0
5,0,109.74087703376134,9,1,2,1,0,0,0,0
196,0,86.68114646167993,7,16,4,0,0,0,1,0
282,0,124.36052540613154,9,5,4,2,0,0,2,0
39,0,67.5,2,12,4,1,2,3,0,0
204,0,90.08590685652415,5,5,3,3,0,0,0,0
33,0,68.10794747648058,8,5,3,4,0,0,1,0
125,0,160.71017011469573,7,5,4,4,1,0,1,0
87,1,187.85,5,16,4,5,1,0,5,0
101,0,151.13854791738547,8,23,4,3,0,0,2,0
10,0,140.84285936175345,5,7,4,0,0,0,0,0
153,1,121.82768207471726,6,28,4,1,1,0,3,0
44,0,112.97882129083627,3,17,4,1,2,0,2,0
166,0,77.72970676619121,9,4,3,2,0,0,0,0
300,0,74.39014722216112,9,7,3,3,0,0,0,0
30,1,133.08024577534238,7,26,4,2,0,0,0,0
204,0,142.6898499282701,9,6,4,1,0,0,0,0
20,0,118.7686400547732,6,21,3,0,0,0,0,0
231,0,81.62873807766316,8,17,4,3,0,0,0,0
195,0,99.5623819763721,8,4,4,2,0,1,0,0
54,0,99.40055366623335,9,9,2,2,0,0,0,0
84,0,90.88071618678664,11,24,4,3,0,0,0,0
85,0,98.78089985023568,10,5,3,1,0,0,0,0
51,0,116.25033894132986,4,27,4,2,1,0,1,0
202,1,122.97899017918425,8,13,4,5,2,0,0,0
221,0,115.01924024605624,9,13,4,3,0,0,0,0
76,0,150.59496854715815,5,27,4,1,1,0,3,0
190,0,122.90905738548254,8,2,4,4,1,0,0,0
157,0,84.32729419158072,5,19,4,1,0,0,0,0
43,0,100.12849326601301,4,20,4,2,1,0,0,0
156,0,300.0,7,9,3,3,2,1,0,0
50,1,72.62713328157331,11,11,4,2,0,2,0,0
238,0,110.53901748527699,9,26,4,2,0,0,0,0
3,0,89.62594187876005,3,7,4,2,0,3,0,0
49,0,94.5,8,18,4,2,1,0,0,0
175,0,129.81258657866158,7,13,4,3,1,0,3,0
81,1,77.79164523556639,8,19,4,1,2,1,0,0
125,0,103.07107413070757,10,25,4,3,0,0,3,0
78,0,88.0857343947825,9,20,4,1,0,0,0,0
112,0,135.92310342082888,8,24,4,1,1,0,0,0
85,0,90.10811946966591,3,23,4,3,0,0,0,0
89,0,127.47717052912212,7,25,3,1,1,0,0,0
19,0,150.53340419613139,6,16,4,1,1,0,0,0
275,0,90.80993934476462,10,6,3,4,1,1,0,0
146,0,117.01017632899548,7,30,4,6,2,0,1,0
209,0,89.35742241682615,5,2,4,1,1,0,0,0
247,0,112.9002743469419,6,6,3,1,1,1,0,0
36,0,140.4,4,26,4,1,0,0,3,0
182,0,122.86318305207175,9,27,4,1,2,0,2,0
99,0,92.1826319935596,2,22,3,1,0,0,0,0
61,1,125.2572839450105,5,2,4,3,1,0,3,0
152,2,140.79492728492303,8,4,4,2,0,0,0,0
32,0,96.7256018997019,4,24,4,0,0,3,0,0
9,0,114.63141606369521,2,27,4,1,1,0,3,0
257,0,101.5,7,1,3,2,0,1,0,0
68,0,136.46629696940778,9,4,4,3,2,0,0,0
139,0,116.4092458487931,9,6,4,2,0,2,0,0
53,1,89.23866870890637,8,5,4,4,0,1,0,0
38,1,81.9,3,10,4,2,2,0,0,0
74,0,128.8125816901945,5,6,4,2,0,0,1,0
52,0,108.0,10,3,4,2,0,3,0,0
144,0,93.64491109429481,8,28,3,1,1,0,0,0
164,0,99.45,5,1,4,3,1,0,0,0
43,0,86.75,1,14,4,3,0,0,1,0
39,0,77.52454193382354,2,13,4,4,2,2,0,0
56,0,118.8,4,22,4,2,0,0,3,0
15,0,132.1235013203937,5,13,4,1,1,0,0,0
87,0,83.35497664044266,4,13,4,3,0,3,0,0
93,1,75.22070665154729,8,30,4,1,0,0,0,0
54,1,79.2,11,8,4,3,0,0,0,0
157,0,75.33675901726288,8,20,4,3,2,0,0,0
238,0,112.29559055049658,6,15,3,1,0,0,0,0
128,0,151.17293627855935,10,10,4,2,0,0,3,0
4,0,90.31155105126875,2,5,4,2,1,1,0,0
72,0,86.44082553669149,4,5,4,1,1,1,0,0
22,0,124.40742931936408,8,20,4,1,2,0,0,0
26,0,231.0,9,23,4,2,1,0,5,0
67,0,123.37220957740138,7,16,4,4,1,0,3,0
128,0,74.65210347240439,8,1,3,1,1,0,0,0
68,0,91.05341126782002,8,11,3,3,2,0,0,0
121,0,79.01296799408955,11,14,4,2,1,3,0,0
224,0,97.63778098624722,8,7,3,2,0,1,0,0
41,0,103.52414421855413,3,27,4,0,2,0,0,0
138,0,94.5,7,20,3,0,2,1,0,0
110,1,76.5,7,8,4,1,2,0,0,0
301,0,100.05914799826137,9,16,3,2,1,0,0,0
201,0,138.74041545837196,10,16,4,2,0,0,3,0
314,0,106.64269989080438,9,3,4,3,0,0,0,0
99,0,93.30578917918477,5,25,4,3,0,3,0,0
203,0,58.496826576210225,8,2,4,3,0,1,0,0
2,0,105.8146709215945,2,16,4,3,0,0,2,0
8,1,77.2825210955805,11,28,4,2,0,3,0,0
138,0,102.67966885785494,8,22,4,3,0,0,0,0
17,0,97.51533928845011,3,11,4,1,0,3,0,0
126,1,139.83142371459206,11,29,4,2,0,0,3,0
76,0,139.61071845946947,5,16,4,2,0,0,2,0
108,0,134.05960298001722,7,24,4,3,0,0,3,0
73,1,88.43687325947171,10,15,4,3,0,0,0,0
40,0,104.21740001629549,6,27,4,5,1,3,0,0
31,0,98.67179938288352,3,5,4,0,1,0,3,0
227,0,87.94050635689787,10,30,4,1,2,0,0,0
72,0,107.1,4,6,4,2,1,0,2,0
112,0,120.0,6,2,3,3,0,0,0,0
35,0,70.5346151781964,2,13,4,2,0,3,0,0
53,0,113.60397364265951,5,9,4,2,2,0,3,0
254,0,104.76511412448133,10,7,2,1,0,0,3,0
17,0,145.13926161874667,3,14,4,2,0,0,0,0
74,0,106.73243784318304,10,30,4,0,1,0,0,0
103,1,133.90056997406387,9,19,4,1,1,0,1,0
135,1,138.41986493359292,11,26,4,3,1,0,3,0
61,0,70.75194337666005,11,18,3,1,1,1,0,0
1,0,108.7269373153385,5,18,1,1,0,0,2,0
130,0,113.08410408904541,5,12,4,2,1,0,3,0
246,0,97.0930842552108,8,10,4,2,0,0,0,0
299,1,115.60300397547792,7,27,4,1,0,1,0,0
74,0,131.4,7,1,4,1,1,0,3,0
69,0,150.05605493650864,7,2,4,2,0,0,3,0
190,0,119.94124804396743,7,20,3,2,1,0,0,0
38,0,71.1,3,3,4,2,1,3,0,0
30,1,103.01846981954306,9,3,4,4,1,0,0,0
217,0,68.71460516151318,9,9,4,1,1,1,0,0
50,0,139.7560942295098,9,2,4,2,1,0,3,0
54,0,87.81378076995361,3,17,4,1,1,1,0,0
216,1,91.09068305373162,7,11,4,4,0,0,0,0
199,0,95.9875039009104,10,1,4,4,1,1,0,0
167,0,96.89358501499254,9,4,3,3,0,0,0,0
140,1,118.70250402241561,8,19,4,5,2,2,0,0
33,1,129.1419604221159,9,26,4,3,0,0,0,0
149,0,84.3563036868069,6,27,4,0,1,2,0,0
66,0,148.84751653757468,7,7,4,2,0,0,3,0
44,0,99.44431036328268,11,1,4,3,0,0,0,0
67,0,118.8,4,9,4,0,1,0,3,0
61,0,177.3,6,13,4,2,0,0,5,0
43,0,74.8,11,24,4,2,1,3,0,0
168,0,91.06974128063254,7,4,4,3,0,0,0,0
169,1,106.5443211520353,5,22,4,1,1,0,0,0
2,0,77.55493014483663,11,19,4,9,4,1,0,0
26,0,141.54107523751475,4,15,4,5,1,0,3,0
10,0,145.98508493711378,7,10,4,1,2,0,0,0
37,0,88.0,12,9,4,1,0,3,0,0
218,0,106.23463872740126,9,24,3,4,1,0,0,0
140,0,85.5,6,28,4,2,0,3,0,0
103,0,68.0,7,6,3,1,1,0,0,0
68,0,73.95,3,10,4,3,1,0,0,0
105,0,121.21457324535687,6,18,4,4,2,0,2,0
3,0,145.53324344330068,5,11,4,3,1,0,3,0
181,0,120.0,10,11,3,1,0,0,0,0
154,0,151.2,10,16,4,2,1,0,3,0
56,0,125.1,9,9,4,1,1,3,0,0
237,0,159.64135973260477,10,6,4,2,0,0,3,0
65,0,149.19039472932172,8,9,4,1,0,0,3,0
104,0,138.75768877135116,7,16,4,3,2,0,2,0
182,0,248.64307201081115,10,10,4,1,0,0,4,0
19,0,172.0,3,26,4,1,1,0,0,0
134,0,132.68724923758,8,1,4,4,1,0,3,0
204,1,127.03136536927538,8,7,4,2,0,0,0,0
17,1,88.27779664303765,8,29,4,3,1,0,0,0
36,0,150.3,6,1,4,2,1,0,3,0
247,0,74.03312584518558,11,27,4,2,1,0,0,0
224,0,113.98480385650986,9,3,4,3,1,0,0,0
28,0,214.08958637558786,5,16,4,2,0,0,5,0
163,0,115.0,10,15,3,0,1,0,0,0
34,0,128.1332528927301,8,27,4,4,0,0,0,0
0,0,205.28392917120277,5,13,4,2,0,0,4,0
72,0,70.70844436913339,9,10,4,2,0,0,0,0
28,0,156.44197916673684,5,20,4,2,0,0,2,0
102,0,95.3988947669575,4,5,3,2,0,0,0,0
4,0,79.7965727303228,2,26,4,1,0,3,0,0
22,0,290.5966641249289,5,19,4,1,2,0,6,0
153,0,111.4751535249092,6,21,4,2,0,0,0,0
6,0,164.11598652747657,7,4,4,2,0,0,0,0
132,0,98.51949918466777,7,22,4,3,1,0,0,0
160,0,119.42172314737226,5,27,4,1,0,0,1,0
25,0,134.39656196854543,8,14,4,2,2,3,0,0
157,1,131.48053218364277,7,25,4,3,0,0,3,0
12,0,370.062031664045,6,15,3,1,0,0,3,0
220,1,88.14765933140002,9,3,4,1,1,0,0,0
52,0,78.26964403695837,2,18,3,2,0,0,0,0
182,0,90.93762981196238,8,27,4,2,1,0,0,0
75,0,105.11673708952127,8,28,4,0,1,0,0,0
179,1,112.4983639914141,7,27,4,2,0,0,0,0
26,0,159.0,10,19,4,3,0,0,0,0
189,1,100.11345920856589,7,5,4,3,2,0,1,0
5,0,80.43386789364425,2,5,4,1,1,3,0,0
68,0,149.4,9,15,4,1,0,0,3,0
88,0,137.96317696408494,7,2,4,1,0,0,1,0
111,0,120.0,10,10,3,0,1,0,0,0
5,0,65.0,8,8,2,0,0,0,0,0
56,0,164.7712469649142,4,18,4,2,0,0,4,0
159,0,144.0,9,19,3,2,1,0,0,0
209,0,89.29555401985459,5,2,4,1,1,0,0,0
41,0,81.57114786829058,2,5,4,2,1,0,1,0
15,0,153.6100585901734,6,29,4,2,1,0,4,0
22,0,88.62205151590642,7,23,4,1,0,3,0,0
81,0,75.83847600511115,5,15,4,3,0,0,0,0
55,0,94.47048993101724,11,8,4,2,0,0,0,0
184,0,122.4,10,4,4,3,0,0,3,0
215,1,205.9968632410337,8,4,4,2,0,0,4,0
2,0,106.0,2,15,4,3,0,0,3,0
23,0,127.30498899390705,4,9,4,3,1,0,3,0
10,1,151.0,7,13,4,1,1,0,0,0
48,0,76.37537463539921,3,7,4,2,1,0,0,0
161,0,121.5,7,25,4,1,0,0,0,0
37,1,146.2363536735804,9,20,4,2,0,0,0,0
109,0,105.00258399341986,5,9,4,1,0,0,0,0
62,0,111.44750503110055,10,25,4,4,0,0,3,0
85,0,142.23189920954485,4,27,4,2,0,0,3,0
30,0,113.82903367527155,10,2,4,1,1,3,0,0
143,1,101.39321303749216,4,23,4,4,2,0,2,0
33,1,129.01791497534677,9,26,4,3,0,0,0,0
236,0,89.06904975667007,9,3,4,1,0,0,0,0
179,0,80.12380445259531,9,27,4,2,0,3,0,0
146,0,91.41066113222938,6,25,4,4,2,1,0,0
115,0,106.52636983793231,8,17,4,1,1,2,0,0
54,0,180.48315889181504,4,27,4,3,1,0,0,0
42,0,150.36922469644094,7,8,4,1,0,0,2,0
2,0,88.31215147026117,3,9,2,1,0,0,0,0
175,1,90.9,10,29,4,3,1,0,0,0
23,0,116.56319782958268,9,3,4,2,0,3,0,0
37,0,208.10677003138667,8,11,4,2,2,0,5,0
13,0,127.0,3,23,4,1,0,0,1,0
149,0,105.3,7,19,4,1,1,0,0,0
2,0,65.0,9,24,2,0,1,0,0,0
182,0,100.45796077102817,8,22,4,3,0,0,1,0
355,0,90.58147051539767,10,4,3,2,0,0,0,0
54,0,139.88115445369363,8,1,4,3,1,0,3,0
128,0,79.2,11,12,4,1,1,3,0,0
171,0,95.34079305517359,6,25,4,2,0,0,0,0
194,0,174.4510838048037,7,25,4,1,1,0,5,0
37,0,125.03668714667008,11,7,4,3,2,0,0,0
262,0,77.61989138934189,12,26,4,4,1,0,0,0
151,0,101.56203382986723,7,11,4,3,1,0,0,0
140,0,94.18072427734097,7,17,3,0,1,2,0,0
106,0,96.09313870183375,3,24,4,2,0,0,0,0
122,0,75.43578881456864,7,10,4,2,1,0,0,0
156,0,106.31137927491775,7,14,4,3,2,0,0,0
7,0,139.31770808687068,7,16,4,2,1,3,0,0
140,0,236.50774945789178,7,4,4,2,1,1,5,0
178,0,96.3,8,25,4,2,0,0,0,0
167,0,98.66166043983534,9,24,4,4,1,0,1,0
36,0,123.9930734516367,9,4,4,1,2,0,3,0
180,0,96.3,8,28,4,0,1,0,0,0
259,1,101.33402791255402,10,7,3,3,1,0,0,0
246,0,124.22323159583298,7,27,4,2,0,0,0,0
27,1,120.14091078224466,9,2,4,2,0,0,0,0
100,1,91.76781614943528,9,4,4,2,1,2,0,0
195,1,90.9,10,18,4,3,0,0,0,0
81,0,134.60379084966556,6,10,4,2,1,0,0,0
120,0,160.55961847313688,6,5,4,3,0,0,3,0
54,0,88.6062186302862,3,17,4,2,1,2,0,0
15,0,153.6057521927719,6,29,4,2,1,0,4,0
19,0,150.5707499195214,7,24,4,0,1,0,0,0
87,0,58.800073007951944,7,9,4,6,2,0,0,0
51,0,107.54897209815265,8,5,4,1,0,3,0,0
198,0,96.3,9,29,4,1,1,0,0,0
6,0,161.28327192614898,9,17,4,1,1,0,0,0
65,0,105.6284330789659,5,25,4,2,0,0,0,0
44,0,107.14578255264789,6,29,4,3,0,3,0,0
181,0,120.0,10,11,3,1,0,0,0,0
24,0,127.67,5,21,4,1,1,0,0,0
72,0,88.60870300641241,9,16,3,2,0,0,0,0
143,0,92.57117405852532,5,25,4,3,1,0,2,0
36,0,240.75320331182186,8,14,4,2,0,0,4,0
23,0,146.82017221966473,7,4,4,1,0,0,0,0
101,2,89.21525672593333,11,17,4,2,0,0,0,0
172,0,112.57248403533144,7,14,3,4,1,0,0,0
82,0,76.79044746677108,6,19,4,1,2,0,0,0
232,1,101.12412695720806,7,12,4,4,0,0,0,0
220,0,113.96265876734509,10,30,4,1,1,0,1,0
179,0,112.5,7,23,4,1,0,0,0,0
66,0,141.52473554731165,6,19,3,2,0,0,2,0
268,1,107.66770910013076,9,27,4,3,1,0,3,0
89,0,98.76348961500834,4,12,4,3,0,0,2,0
189,0,128.89707142042255,8,21,4,5,2,0,0,0
8,0,111.90883179661063,3,29,4,1,0,0,1,0
4,0,90.13693350546029,5,20,2,1,0,0,2,0
158,0,79.20171935343876,11,24,4,1,0,3,0,0
28,0,95.05720116289045,4,18,2,1,0,0,0,0
32,0,117.9,5,21,4,1,1,0,0,0
86,1,111.49110148695331,4,30,4,1,0,2,0,0
92,0,51.24942569160007,7,7,4,3,2,0,0,0
147,0,89.83315517163307,8,26,4,1,0,0,0,0
187,0,85.50877901560602,6,6,3,2,0,0,0,0
124,0,114.80411895981715,7,8,4,3,0,0,0,0
20,0,156.0,5,6,4,1,0,0,3,0
64,0,105.3,7,22,4,2,2,0,0,0
28,1,103.5486793447368,9,26,4,2,0,0,0,0
244,0,106.22822035533233,9,12,4,2,1,0,0,0
89,0,68.0,7,6,4,4,0,0,0,0
72,0,72.97179877754084,10,13,4,2,0,0,0,0
32,0,159.3,3,25,4,1,0,0,3,0
11,1,155.85923665231292,6,19,4,1,0,0,2,0
18,0,47.9108961231212,4,20,3,4,1,0,0,0
176,1,130.05,8,1,4,3,1,0,3,0
222,1,89.15241991990058,9,3,4,0,1,0,0,0
72,0,68.27198688918074,3,14,4,2,0,3,0,0
4,0,95.0,6,13,2,0,0,0,0,0
28,0,166.98550547982995,3,27,4,0,0,0,0,0
62,0,160.3155911151332,5,7,4,2,2,0,0,0
31,0,117.83257836307477,5,21,4,1,0,0,0,0
78,1,90.97725676038705,11,12,4,4,1,0,0,0
118,0,98.5151205841378,7,13,3,3,0,0,0,0
27,0,152.00868661964932,6,25,4,1,1,0,3,0
165,0,95.82367845707654,7,7,4,2,0,1,0,0
12,0,89.0,6,20,4,1,0,3,0,0
32,0,88.16867896260804,10,26,4,1,0,3,0,0
95,0,98.84941929843491,4,27,4,3,1,0,0,0
246,0,82.95459626401772,8,7,4,2,0,0,0,0
143,0,99.14688799644414,7,23,4,4,2,0,0,0
92,1,132.3,10,20,4,3,0,0,3,0
55,0,130.20429624299078,3,21,4,3,0,0,3,0
184,1,129.72417649189103,10,17,4,3,0,0,1,0
336,0,73.14421181189014,12,24,4,3,0,1,0,0
56,0,73.16893911437259,10,15,4,3,0,0,0,0
166,0,96.3,7,27,4,1,1,0,0,0
154,1,117.04164296298713,8,7,4,3,0,0,0,0
7,0,99.37857578053365,8,15,4,2,1,0,0,0
88,0,134.83653648275057,9,2,4,1,0,0,0,0
17,0,221.0,4,2,4,1,0,0,5,0
225,1,93.63137532294499,11,30,4,2,2,0,2,0
122,0,85.34339782559653,6,15,4,2,0,0,0,0
70,0,106.83753196652418,6,26,4,3,1,0,0,0
238,0,96.46854684667846,9,28,4,2,0,0,0,0
73,0,149.81345260087792,7,5,4,4,0,0,3,0
184,1,112.2,8,3,4,5,2,0,3,0
188,0,111.23704335190901,8,29,4,5,2,0,1,0
101,0,105.94233413850799,7,25,4,1,1,0,0,0
209,0,131.15629579986296,9,24,4,3,1,0,0,0
23,0,122.8156723975399,8,17,4,1,0,0,0,0
237,0,92.89076943502371,12,24,4,5,1,0,0,0
159,1,120.35523574711543,5,26,4,2,0,0,0,0
17,0,110.68869909249689,4,9,4,3,1,3,0,0
192,0,107.94316236912843,9,3,3,1,0,0,1,0
133,0,189.52710098125172,7,22,4,1,0,1,3,0
55,0,88.3815920507541,11,13,4,4,1,0,0,0
154,0,73.87979827877976,7,1,4,2,1,0,0,0
20,0,93.49382485294207,9,6,4,1,0,1,0,0
51,0,99.79377313317315,4,7,4,1,0,0,0,0
43,0,61.17076114406705,1,14,3,1,1,0,0,0
